adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,vault,0,1:0x9cBD86ee0dA1B6552D69f1df2F689fB78fAc2dF7,0,0,2,0,0,0,2,,0,0x9cBD86ee0dA1B6552D69f1df2F689fB78fAc2dF7
0,1,vault,1442.317377163601252793715149,1:0xA7b68F2184B283cB494a6788c06BC5bBC09275e3,0,1442.317377163601252793715149,14,1442.317377163601252793715149,0,1442.317377163601252793715149,14,,0,0xA7b68F2184B283cB494a6788c06BC5bBC09275e3
0,1,vault,6114.222990107792735682496112,1:0x8Bb5491c0872445EC15d9b67CC6117811e0D8498,0,6114.222990107792735682496112,22,6114.222990107792735682496112,0,6114.222990107792735682496112,22,,0,0x8Bb5491c0872445EC15d9b67CC6117811e0D8498
0,1,vault,19011.91893603243719896092679,1:0x9289D26fD70867af2f4523EBada69A0d0deEC6c3,0,19011.91893603243719896092679,89,19011.91893603243719896092679,0,19011.91893603243719896092679,89,,0,0x9289D26fD70867af2f4523EBada69A0d0deEC6c3
0,1,vault,53059.23737700127039773916511,1:0x8A5f20dA6B393fE25aCF1522C828166D22eF8321,0,53059.23737700127039773916511,137,53059.23737700127039773916511,0,53059.23737700127039773916511,177,,40,0x8A5f20dA6B393fE25aCF1522C828166D22eF8321
0,1,vault,2532.645614402385468223054315,1:0x8F49C410ac9d05aa7260ef0951b3f328E80d1f3D,0,2532.645614402385468223054315,24,2532.645614402385468223054315,0,2532.645614402385468223054315,24,,0,0x8F49C410ac9d05aa7260ef0951b3f328E80d1f3D
0,1,vault,0,1:0x7A257B4c15309e046571D8A33465e0ed797Ba946,0,0,3,0,0,0,3,,0,0x7A257B4c15309e046571D8A33465e0ed797Ba946
3,1,vault,2702352.143358235201207908355,1:0xa9fE4601811213c340e850ea305481afF02f5b28,28622.37338987720620579706734,2673729.769968357995002111288,440,20869584.00552848936052921808,15387325.57705350113038956150,5482258.428474988230139656598,440,,0,0xa9fE4601811213c340e850ea305481afF02f5b28
0,1,vault,261902.0552916535261718128293,1:0xB8C3B7A2A618C552C23B1E4701109a9E756Bab67,0,261902.0552916535261718128293,47,261902.0552916535261718128293,0,261902.0552916535261718128293,47,,0,0xB8C3B7A2A618C552C23B1E4701109a9E756Bab67
2,1,vault,961269.1752777070215342009476,1:0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,0.000000000000028656098380856639,961269.1752777070215055448492,136,12566645.39579664912626285022,11663571.92879700402674532089,903073.4669996450995175293186,136,,0,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1
0,1,vault,186.8974590769527849671066421,1:0xb4D1Be44BfF40ad6e506edf43156577a3f8672eC,0,186.8974590769527849671066421,3,186.8974590769527849671066421,0,186.8974590769527849671066421,184,,181,0xb4D1Be44BfF40ad6e506edf43156577a3f8672eC
0,1,vault,33431.76624107503656783498895,1:0xB4AdA607B9d6b2c9Ee07A275e9616B84AC560139,0,33431.76624107503656783498895,28,33431.76624107503656783498895,0,33431.76624107503656783498895,372,,344,0xB4AdA607B9d6b2c9Ee07A275e9616B84AC560139
0,1,vault,39179.38639666405874332009214,1:0xFBEB78a723b8087fD2ea7Ef1afEc93d35E8Bed42,2211.368282814228671723584860,36968.01811384983007159650728,68,39179.38639666405874332009214,2211.368282814228671723584860,36968.01811384983007159650728,68,,0,0xFBEB78a723b8087fD2ea7Ef1afEc93d35E8Bed42
0,1,vault,6177.259170892764972818267138,1:0xD6Ea40597Be05c201845c0bFd2e96A60bACde267,0.0000000000000000012512162928825163,6177.259170892764972817015922,24,6177.259170892764972818267138,0.0000000000000000012512162928825163,6177.259170892764972817015922,169,,145,0xD6Ea40597Be05c201845c0bFd2e96A60bACde267
0,1,vault,1235861.771516974628589016696,1:0xF29AE508698bDeF169B89834F76704C3B205aedf,0,1235861.771516974628589016696,261,1235861.771516974628589016696,0,1235861.771516974628589016696,261,,0,0xF29AE508698bDeF169B89834F76704C3B205aedf
