adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,strategy,3229.365746008277750586878885,1:0xDaA68a00D82f4318c118e3544F78c614815a23FF,0,3229.365746008277750586878885,10,3229.365746008277750586878885,0,3229.365746008277750586878885,22,0xDaA68a00D82f4318c118e3544F78c614815a23FF,12,
0,1,strategy,0,1:0x9495e8d4c71bE2BFc433351e2B23519055770F94,0,0,31,0,0,0,31,0x9495e8d4c71bE2BFc433351e2B23519055770F94,0,
0,1,strategy,0,1:0x83D0458e627cFD7C6d0da12a1223bd168e1c8B64,0,0,20,0,0,0,20,0x83D0458e627cFD7C6d0da12a1223bd168e1c8B64,0,
0,1,strategy,31442.20105285969349747019623,1:0xbCE2274FBdaEf299Ea4775b159dEF29440f109E9,0,31442.20105285969349747019623,23,31442.20105285969349747019623,0,31442.20105285969349747019623,23,0xbCE2274FBdaEf299Ea4775b159dEF29440f109E9,0,
0,1,strategy,2225.927056949323232353990480,1:0x6db528A2276CF28b02fA454191B073D1b4c73f1a,0,2225.927056949323232353990480,22,2225.927056949323232353990480,0,2225.927056949323232353990480,23,0x6db528A2276CF28b02fA454191B073D1b4c73f1a,1,
0,1,strategy,3332.113143214632425293204932,1:0x652f4684102d9bbd3ffA4668b4Bb5A509ECA5425,0,3332.113143214632425293204932,24,3332.113143214632425293204932,0,3332.113143214632425293204932,24,0x652f4684102d9bbd3ffA4668b4Bb5A509ECA5425,0,
0,1,strategy,0,1:0xc5ED0ac3541E3aEa979D00294C5d4a6BB7121d5a,0,0,17,0,0,0,17,0xc5ED0ac3541E3aEa979D00294C5d4a6BB7121d5a,0,
0,1,strategy,0,1:0xa23Bf32c622f56d0714bD933F699191a941354F9,0,0,11,0,0,0,11,0xa23Bf32c622f56d0714bD933F699191a941354F9,0,
0,1,strategy,7273.595219102565472146971948,1:0xEE341d18939562D6D8A34ea31Fe9BdA55bACb947,0,7273.595219102565472146971948,25,7273.595219102565472146971948,0,7273.595219102565472146971948,25,0xEE341d18939562D6D8A34ea31Fe9BdA55bACb947,0,
0,1,strategy,7859.072975228270369298218878,1:0x8974c71B9B6F865F310F85E68aB8EeAF66Dd62B9,0,7859.072975228270369298218878,21,7859.072975228270369298218878,0,7859.072975228270369298218878,27,0x8974c71B9B6F865F310F85E68aB8EeAF66Dd62B9,6,
0,1,strategy,340.1382074894112446742396181,1:0x0b2bF26D93233d9547bAc9aEb7f0dF588DBcF0A4,0,340.1382074894112446742396181,19,340.1382074894112446742396181,0,340.1382074894112446742396181,20,0x0b2bF26D93233d9547bAc9aEb7f0dF588DBcF0A4,1,
0,1,strategy,6932.638598970990477711963930,1:0x17304367C7680a62F23B667ce5ef7e80aE296205,0,6932.638598970990477711963930,13,6932.638598970990477711963930,0,6932.638598970990477711963930,13,0x17304367C7680a62F23B667ce5ef7e80aE296205,0,
0,1,strategy,12990.12540986759997210171279,1:0x950AcdB04A1b7D852c8184aD4A9D01554baaf86C,0,12990.12540986759997210171279,11,12990.12540986759997210171279,0,12990.12540986759997210171279,14,0x950AcdB04A1b7D852c8184aD4A9D01554baaf86C,3,
0,1,strategy,0,1:0x3DD9636CA2b554cCCd219d73796e80d819c90CBa,0,0,25,0,0,0,25,0x3DD9636CA2b554cCCd219d73796e80d819c90CBa,0,
0,1,strategy,0,1:0xDDb50885f450875F6C15C1e6CB327a3C65e86C66,0,0,24,0,0,0,24,0xDDb50885f450875F6C15C1e6CB327a3C65e86C66,0,
0,1,strategy,3085.940595562573707486619166,1:0x1814c6AE1EF934d48505cAacD3Fb27e39c1522e3,0,3085.940595562573707486619166,7,3085.940595562573707486619166,0,3085.940595562573707486619166,17,0x1814c6AE1EF934d48505cAacD3Fb27e39c1522e3,10,
0,1,strategy,1521.147525920514399820481010,1:0x318BE693d9110035F7Ba02B3bAde0B79AaC97Cf2,0,1521.147525920514399820481010,9,1521.147525920514399820481010,0,1521.147525920514399820481010,10,0x318BE693d9110035F7Ba02B3bAde0B79AaC97Cf2,1,
0,1,strategy,0,1:0xB7168729933239B9e2C8b1c046055a7AEf74516C,0,0,0,0,0,0,10,0xB7168729933239B9e2C8b1c046055a7AEf74516C,10,
0,1,strategy,24590.53320665107398298873435,1:0xd978BFAD6D15437ceeaC34070Cd9ce9050956a87,0,24590.53320665107398298873435,14,24590.53320665107398298873435,0,24590.53320665107398298873435,14,0xd978BFAD6D15437ceeaC34070Cd9ce9050956a87,0,
0,1,strategy,6811.021148409933178691036317,1:0x97E8A7f7Af2558ef6cb92c31458229422CEdCDae,0,6811.021148409933178691036317,25,6811.021148409933178691036317,0,6811.021148409933178691036317,26,0x97E8A7f7Af2558ef6cb92c31458229422CEdCDae,1,
0,1,strategy,77732.52307176877775592469360,1:0x8dCf2FF7F2ab5fC16eF51cc04D6f65F2535745A2,0,77732.52307176877775592469360,42,77732.52307176877775592469360,0,77732.52307176877775592469360,42,0x8dCf2FF7F2ab5fC16eF51cc04D6f65F2535745A2,0,
0,1,strategy,0,1:0x7CC632a16D5C3Cc3b0fD30626BFB5D01Df2a737A,0,0,2,0,0,0,2,0x7CC632a16D5C3Cc3b0fD30626BFB5D01Df2a737A,0,
0,1,strategy,20008.31227126439885194051332,1:0xcfE19203647FD98B96b692b3Dee0aFD4E1Fc0EDD,0,20008.31227126439885194051332,30,20008.31227126439885194051332,0,20008.31227126439885194051332,30,0xcfE19203647FD98B96b692b3Dee0aFD4E1Fc0EDD,0,
0,1,strategy,0,1:0x7CB6706A6c4F2a0c2F86C58d45954dF73FA4f7D0,0,0,2,0,0,0,2,0x7CB6706A6c4F2a0c2F86C58d45954dF73FA4f7D0,0,
0,1,strategy,249707.4145263318410178861144,1:0x9004D433d710194A033C15041BACd134fc9ba50F,0,249707.4145263318410178861144,81,249707.4145263318410178861144,0,249707.4145263318410178861144,81,0x9004D433d710194A033C15041BACd134fc9ba50F,0,
0,1,strategy,1073.609376979388319819518487,1:0xeca7358714459402d0aFB16F96617cB855ba7030,0,1073.609376979388319819518487,12,1073.609376979388319819518487,0,1073.609376979388319819518487,12,0xeca7358714459402d0aFB16F96617cB855ba7030,0,
0,1,strategy,1859.463544264606017067214071,1:0x2B015f3f75D67B0bC5dae4B26B19a07B77797E39,0,1859.463544264606017067214071,8,1859.463544264606017067214071,0,1859.463544264606017067214071,15,0x2B015f3f75D67B0bC5dae4B26B19a07B77797E39,7,
0,1,strategy,4047.801721025483165068819019,1:0xAE1f339621Ecf6d2AEBeAa1dDFA6FF16841dd63b,0,4047.801721025483165068819019,13,4047.801721025483165068819019,0,4047.801721025483165068819019,13,0xAE1f339621Ecf6d2AEBeAa1dDFA6FF16841dd63b,0,
0,1,strategy,3126.695771927012704798176660,1:0xFfBeEA9dD4a9D27c146e1dE904B0979961326eC7,0,3126.695771927012704798176660,12,3126.695771927012704798176660,0,3126.695771927012704798176660,12,0xFfBeEA9dD4a9D27c146e1dE904B0979961326eC7,0,
0,1,strategy,0,1:0x9FFFdea09E0D26EF0bCBD58e730fC5ad0A4A2C66,0,0,1,0,0,0,1,0x9FFFdea09E0D26EF0bCBD58e730fC5ad0A4A2C66,0,
0,1,strategy,64599.10950107314948785878808,1:0xc3715E4A6EB545D8A1d82e7E5b727831c0058bE6,0,64599.10950107314948785878808,48,64599.10950107314948785878808,0,64599.10950107314948785878808,49,0xc3715E4A6EB545D8A1d82e7E5b727831c0058bE6,1,
0,1,strategy,2654.482899978192339902158901,1:0xE3d14f97BEab10Aa5D0b3C58231De3b2aC908A90,0,2654.482899978192339902158901,7,2654.482899978192339902158901,0,2654.482899978192339902158901,8,0xE3d14f97BEab10Aa5D0b3C58231De3b2aC908A90,1,
0,1,strategy,63966.59308494014947385821977,1:0x95Bd6CC6D027542b56036094BfC411F8085DFee2,0,63966.59308494014947385821977,36,63966.59308494014947385821977,0,63966.59308494014947385821977,36,0x95Bd6CC6D027542b56036094BfC411F8085DFee2,0,
0,1,strategy,23482.07395715004850989120554,1:0x0a94d79e811793141a04106Fa797fB6d61163102,0,23482.07395715004850989120554,38,23482.07395715004850989120554,0,23482.07395715004850989120554,38,0x0a94d79e811793141a04106Fa797fB6d61163102,0,
0,1,strategy,193560.8068319058950381690174,1:0x472F4e5533Fb8f7fEE97DAcd3DBAE9d83867AB07,0,193560.8068319058950381690174,118,193560.8068319058950381690174,0,193560.8068319058950381690174,146,0x472F4e5533Fb8f7fEE97DAcd3DBAE9d83867AB07,28,
0,1,strategy,24867.67162893276490062013321,1:0xD6bbEF6FD1F4c02905DB978ddbD8baF19Ab36187,0,24867.67162893276490062013321,26,24867.67162893276490062013321,0,24867.67162893276490062013321,27,0xD6bbEF6FD1F4c02905DB978ddbD8baF19Ab36187,1,
0,1,strategy,558032.3622124835313478456265,1:0xDa64D669b3fd915f58d4cac799A57aeae0593aE7,0,558032.3622124835313478456265,215,558032.3622124835313478456265,0,558032.3622124835313478456265,245,0xDa64D669b3fd915f58d4cac799A57aeae0593aE7,30,
0,1,strategy,75204.23745452007127196669786,1:0xFA5C4a53D49Fd936cA2b757F2C64d4007DD87E5B,0,75204.23745452007127196669786,56,75204.23745452007127196669786,0,75204.23745452007127196669786,56,0xFA5C4a53D49Fd936cA2b757F2C64d4007DD87E5B,0,
0,1,strategy,3706.197573210592940700017477,1:0x631732ed9dE2367cdf8B19FeFa4385AACE6A369C,0,3706.197573210592940700017477,10,3706.197573210592940700017477,0,3706.197573210592940700017477,10,0x631732ed9dE2367cdf8B19FeFa4385AACE6A369C,0,
0,1,strategy,90907.35562598963570244004481,1:0xF189B4C61761B0cFA7f2d92923Ab7e2dF8b91986,0,90907.35562598963570244004481,15,90907.35562598963570244004481,0,90907.35562598963570244004481,15,0xF189B4C61761B0cFA7f2d92923Ab7e2dF8b91986,0,
0,1,strategy,0,1:0xBd89c1ef173F1fc843a1D8f918C2BF56b6A3B9d8,0,0,3,0,0,0,3,0xBd89c1ef173F1fc843a1D8f918C2BF56b6A3B9d8,0,
0,1,strategy,771.4512155601907915864248575,1:0xC390155ED6a09e4e8f02b412e24E7E5D3f7276dd,0,771.4512155601907915864248575,3,771.4512155601907915864248575,0,771.4512155601907915864248575,3,0xC390155ED6a09e4e8f02b412e24E7E5D3f7276dd,0,
0,1,strategy,0,1:0x64D2dfDb990129966C7ed7F3637139110001211E,0,0,3,0,0,0,4,0x64D2dfDb990129966C7ed7F3637139110001211E,1,
0,1,strategy,0,1:0xe9029Ee4ee07C1a8b961b93acc95d0F97486f357,0,0,5,0,0,0,5,0xe9029Ee4ee07C1a8b961b93acc95d0F97486f357,0,
0,1,strategy,0,1:0xBa8d0c9F18A8ee4F825A9037927eA10a54Ac48c8,0,0,1,0,0,0,1,0xBa8d0c9F18A8ee4F825A9037927eA10a54Ac48c8,0,
0,1,strategy,21452.13131779612593449956541,1:0x3408Da7623c1F3D07a3c4946c9Fc4c1c1B7377d5,0,21452.13131779612593449956541,8,21452.13131779612593449956541,0,21452.13131779612593449956541,8,0x3408Da7623c1F3D07a3c4946c9Fc4c1c1B7377d5,0,
0,1,strategy,805.7750427772652203430729591,1:0xCF156f35EEF72b3f117Af6b7Ff531BA27c131C0c,0,805.7750427772652203430729591,26,805.7750427772652203430729591,0,805.7750427772652203430729591,30,0xCF156f35EEF72b3f117Af6b7Ff531BA27c131C0c,4,
0,1,strategy,0,1:0xbd649F3680700EE17B89f35060868c7C81dAb3D8,0,0,2,0,0,0,5,0xbd649F3680700EE17B89f35060868c7C81dAb3D8,3,
0,1,strategy,2097.423265214245062642642869,1:0x9211c9d84188CC67C35450B4FA04cfDdbed32638,0,2097.423265214245062642642869,3,2097.423265214245062642642869,0,2097.423265214245062642642869,5,0x9211c9d84188CC67C35450B4FA04cfDdbed32638,2,
0,1,strategy,0,1:0xB1A17F61e79E397048f919004770388b7D76Ba21,0,0,0,0,0,0,2,0xB1A17F61e79E397048f919004770388b7D76Ba21,2,
0,1,strategy,0,1:0x62Ce41ed2517AF1Eb118Ce7Df96919b86C5C6510,0,0,1,0,0,0,1,0x62Ce41ed2517AF1Eb118Ce7Df96919b86C5C6510,0,
0,1,strategy,10113.89204948664281230102971,1:0x42ABdb829074Ad2b261B44C482F4C919D9c60c30,0,10113.89204948664281230102971,27,10113.89204948664281230102971,0,10113.89204948664281230102971,29,0x42ABdb829074Ad2b261B44C482F4C919D9c60c30,2,
0,1,strategy,453.5640114537365074105759902,1:0x95BE5AC6BEb4858B829A29E795B132D9f6799431,0,453.5640114537365074105759902,41,453.5640114537365074105759902,0,453.5640114537365074105759902,41,0x95BE5AC6BEb4858B829A29E795B132D9f6799431,0,
0,1,strategy,1722.599889245286117963960592,1:0x2FA0E184D09183851673b8f6ecFFA36B539F5023,0,1722.599889245286117963960592,34,1722.599889245286117963960592,0,1722.599889245286117963960592,35,0x2FA0E184D09183851673b8f6ecFFA36B539F5023,1,
0,1,strategy,24485.92870424794905128118505,1:0x045b76468342D765bDAa6D2d74BacEE4EcDB6F5B,0,24485.92870424794905128118505,37,24485.92870424794905128118505,0,24485.92870424794905128118505,53,0x045b76468342D765bDAa6D2d74BacEE4EcDB6F5B,16,
0,1,strategy,19208.70347877332600027036055,1:0xE403f03eee3aa19156Eb13fb6edd9e77dE62b89E,0,19208.70347877332600027036055,62,19208.70347877332600027036055,0,19208.70347877332600027036055,62,0xE403f03eee3aa19156Eb13fb6edd9e77dE62b89E,0,
0,1,strategy,63898.91100644049618725072131,1:0xa279b480428e58c248ae6CC110aaF67fB8237bAA,0,63898.91100644049618725072131,33,63898.91100644049618725072131,0,63898.91100644049618725072131,33,0xa279b480428e58c248ae6CC110aaF67fB8237bAA,0,
0,1,strategy,0,1:0xd7d8D874a79363Cd46668A40693c4d15b6Ccaa5d,0,0,6,0,0,0,20,0xd7d8D874a79363Cd46668A40693c4d15b6Ccaa5d,14,
0,1,strategy,166768.5576569711122868200045,1:0x7Bba4a580B97CFBB0f100Fb3EA74Ae9F1377D039,0,166768.5576569711122868200045,98,166768.5576569711122868200045,0,166768.5576569711122868200045,109,0x7Bba4a580B97CFBB0f100Fb3EA74Ae9F1377D039,11,
0,1,strategy,0,1:0x0010FDdc0270A5b6C158535be50a24B4E138e6AB,0,0,15,0,0,0,15,0x0010FDdc0270A5b6C158535be50a24B4E138e6AB,0,
0,1,strategy,0,1:0x6B6e10D838b41fC96B14711980c4D53C6C97a0ac,0,0,1,0,0,0,16,0x6B6e10D838b41fC96B14711980c4D53C6C97a0ac,15,
0,1,strategy,0,1:0x1BC4129c34cCd83200D7E02A7B040Ed3d1c198a4,0,0,6,0,0,0,15,0x1BC4129c34cCd83200D7E02A7B040Ed3d1c198a4,9,
0,1,strategy,0,1:0xe02e2ec14246fdb88DA96d483CA3a5494D204585,0,0,14,0,0,0,15,0xe02e2ec14246fdb88DA96d483CA3a5494D204585,1,
0,1,strategy,8762.461109491125028672239796,1:0x7c04A7900F0c7b681665f303aE0d04D07cad384F,0,8762.461109491125028672239796,37,8762.461109491125028672239796,0,8762.461109491125028672239796,40,0x7c04A7900F0c7b681665f303aE0d04D07cad384F,3,
0,1,strategy,0,1:0x7C5473fb357d9511d4B580b85191681773a4Eb3d,0,0,17,0,0,0,17,0x7C5473fb357d9511d4B580b85191681773a4Eb3d,0,
0,1,strategy,1086.649515612851443327545058,1:0x754d46B029439AA1492b1d98891ec0B79f981A7B,0,1086.649515612851443327545058,13,1086.649515612851443327545058,0,1086.649515612851443327545058,14,0x754d46B029439AA1492b1d98891ec0B79f981A7B,1,
0,1,strategy,0,1:0xA456Dd3AFAB2C46E4093a0855fBB4EF85226dd86,0,0,15,0,0,0,15,0xA456Dd3AFAB2C46E4093a0855fBB4EF85226dd86,0,
0,1,strategy,1321.706110252626617002955225,1:0xA506e77742c9d4370447C455004000cbc9AA9B4A,0,1321.706110252626617002955225,15,1321.706110252626617002955225,0,1321.706110252626617002955225,15,0xA506e77742c9d4370447C455004000cbc9AA9B4A,0,
0,1,strategy,1171.182411817805643160417739,1:0xb3A130E8133843b27C2cFbCf59524b6623418883,0,1171.182411817805643160417739,14,1171.182411817805643160417739,0,1171.182411817805643160417739,15,0xb3A130E8133843b27C2cFbCf59524b6623418883,1,
0,1,strategy,4695.567745837388374715562559,1:0x8A4bC6702f116DCAa621E7554c950984bc872dFC,0,4695.567745837388374715562559,20,4695.567745837388374715562559,0,4695.567745837388374715562559,23,0x8A4bC6702f116DCAa621E7554c950984bc872dFC,3,
0,1,strategy,0,1:0x3f107f0469659572Ab14ebe08d920bC72B0d61A4,0,0,4,0,0,0,5,0x3f107f0469659572Ab14ebe08d920bC72B0d61A4,1,
0,1,strategy,0,1:0x96109860eC35742bf813E3e8070157A30CB6e3dE,0,0,3,0,0,0,35,0x96109860eC35742bf813E3e8070157A30CB6e3dE,32,
0,1,strategy,0,1:0xa6F84Ed655c7ae8D23F497BE3546D254e26DB778,0,0,0,0,0,0,2,0xa6F84Ed655c7ae8D23F497BE3546D254e26DB778,2,
0,1,strategy,242.4194526207537164658877166,1:0xad4D1687734B10153b72d09d4AE2f7b8149f1888,0,242.4194526207537164658877166,18,242.4194526207537164658877166,0,242.4194526207537164658877166,18,0xad4D1687734B10153b72d09d4AE2f7b8149f1888,0,
0,1,strategy,289711.1585001620125548104461,1:0xe1E426113DC75480bB6838520dEFA7dF92627b9A,0,289711.1585001620125548104461,300,289711.1585001620125548104461,0,289711.1585001620125548104461,300,0xe1E426113DC75480bB6838520dEFA7dF92627b9A,0,
0,1,strategy,0,1:0x213f7da1064D7d7EE393D204570B68B62DDcE6b8,0,0,0,0,0,0,2,0x213f7da1064D7d7EE393D204570B68B62DDcE6b8,2,
0,1,strategy,3888.592089769526332732330392,1:0x3CCDEE09D89f975cb3c60aDe2DA29eAa31f31745,0,3888.592089769526332732330392,40,3888.592089769526332732330392,0,3888.592089769526332732330392,40,0x3CCDEE09D89f975cb3c60aDe2DA29eAa31f31745,0,
0,1,strategy,114569.0771079538176650324909,1:0x77aAfA9c31B7Cba67F6a71C2e42691B2c9Cb44Fd,0,114569.0771079538176650324909,132,114569.0771079538176650324909,0,114569.0771079538176650324909,132,0x77aAfA9c31B7Cba67F6a71C2e42691B2c9Cb44Fd,0,
0,1,strategy,1759.580211373862542951791969,1:0x47bB3b124BB2c88F2812940a234ec6446419AAFa,0,1759.580211373862542951791969,60,1759.580211373862542951791969,0,1759.580211373862542951791969,84,0x47bB3b124BB2c88F2812940a234ec6446419AAFa,24,
0,1,strategy,0,1:0x2305cEfa2D0AcB7CE698AbfC52f67e386c60D995,0,0,1,0,0,0,1,0x2305cEfa2D0AcB7CE698AbfC52f67e386c60D995,0,
0,1,strategy,2284.896205736868190740587921,1:0x836615208f500ef7fa24EE39a72588Ad22FfE18f,0,2284.896205736868190740587921,4,2284.896205736868190740587921,0,2284.896205736868190740587921,4,0x836615208f500ef7fa24EE39a72588Ad22FfE18f,0,
0,1,strategy,7705.049090479028168078142513,1:0x82700e7D9274a7E7d419BD4847C1D5D3c231529C,0,7705.049090479028168078142513,25,7705.049090479028168078142513,0,7705.049090479028168078142513,25,0x82700e7D9274a7E7d419BD4847C1D5D3c231529C,0,
0,1,strategy,0,1:0x343a52634b2464a87146c44ed8005577937F885c,0,0,5,0,0,0,7,0x343a52634b2464a87146c44ed8005577937F885c,2,
0,1,strategy,63996.13091531648875888987504,1:0x826a66B08C8dA549e0c1B246071E7d9AfeEa1889,0,63996.13091531648875888987504,70,63996.13091531648875888987504,0,63996.13091531648875888987504,70,0x826a66B08C8dA549e0c1B246071E7d9AfeEa1889,0,
0,1,strategy,13.82946917110091871109205643,1:0xa75810e55445562D9eFa13a4235d262113B84B80,0,13.82946917110091871109205643,5,13.82946917110091871109205643,0,13.82946917110091871109205643,5,0xa75810e55445562D9eFa13a4235d262113B84B80,0,
0,1,strategy,0,1:0xDAe59B1eF588Aaeb4792Be60AD0667e5d73a1a6B,0,0,4,0,0,0,5,0xDAe59B1eF588Aaeb4792Be60AD0667e5d73a1a6B,1,
0,1,strategy,2488.498581355085331771037608,1:0x60bF1652ddE7276209c337DB0FE58cafE5BC1Cd9,0,2488.498581355085331771037608,40,2488.498581355085331771037608,0,2488.498581355085331771037608,40,0x60bF1652ddE7276209c337DB0FE58cafE5BC1Cd9,0,
0,1,strategy,251.3807733582676099986936017,1:0x152a66791880d700F0C989cD7E54eD888FcddCEf,0,251.3807733582676099986936017,39,251.3807733582676099986936017,0,251.3807733582676099986936017,39,0x152a66791880d700F0C989cD7E54eD888FcddCEf,0,
0,1,strategy,0,1:0xB5F6747147990c4ddCeBbd0d4ef25461a967D079,0,0,0,0,0,0,29,0xB5F6747147990c4ddCeBbd0d4ef25461a967D079,29,
0,1,strategy,0,1:0x683b5C88D48FcCfB3e778FF0fA954F84cA7Ce9DF,0,0,0,0,0,0,45,0x683b5C88D48FcCfB3e778FF0fA954F84cA7Ce9DF,45,
0,1,strategy,0,1:0xdD498eB680B0CE6Cac17F7dab0C35Beb6E481a6d,0,0,0,0,0,0,116,0xdD498eB680B0CE6Cac17F7dab0C35Beb6E481a6d,116,
0,1,strategy,0,1:0xdD92491B9F55620C043d55D25620a7B126451ddD,0,0,0,0,0,0,12,0xdD92491B9F55620C043d55D25620a7B126451ddD,12,
0,1,strategy,0,1:0xABCBB67Ef2757bCCff074014658d9BD13f559632,0,0,0,0,0,0,5,0xABCBB67Ef2757bCCff074014658d9BD13f559632,5,
0,1,strategy,1224612.182964964083912979450,1:0x01b54c320d6B3057377cbc71d953d1BBa84df44e,0,1224612.182964964083912979450,147,1224612.182964964083912979450,0,1224612.182964964083912979450,147,0x01b54c320d6B3057377cbc71d953d1BBa84df44e,0,
0,1,strategy,2157020.455577068333275930077,1:0x2f87c5e8396F0C41b86aad4F3C8358aB21681952,0,2157020.455577068333275930077,115,2157020.455577068333275930077,0,2157020.455577068333275930077,115,0x2f87c5e8396F0C41b86aad4F3C8358aB21681952,0,
0,1,strategy,2316128.409456560477827856339,1:0xf840d061E83025F4cD6610AE5DDebCcA43327f9f,28.07142588961251095958,2316100.338030670865316896759,55,2316128.409456560477827856339,28.07142588961251095958,2316100.338030670865316896759,55,0xf840d061E83025F4cD6610AE5DDebCcA43327f9f,0,
0,1,strategy,10510.82625774629955780158,1:0xe9bD008A97e362F7C501F6F5532A348d2e6B8131,0,10510.82625774629955780158,40,10510.82625774629955780158,0,10510.82625774629955780158,40,0xe9bD008A97e362F7C501F6F5532A348d2e6B8131,0,
0,1,strategy,639266.60772414400136322747,1:0x416647Ddee169156878DC46CD565dee99413c262,0,639266.60772414400136322747,25,639266.60772414400136322747,0,639266.60772414400136322747,25,0x416647Ddee169156878DC46CD565dee99413c262,0,
0,1,strategy,32984.5912370855163143479,1:0x53a65c8e238915c79a1e5C366Bc133162DBeE34f,1.6919075557833711599,32982.8993295297329431880,6,32984.5912370855163143479,1.6919075557833711599,32982.8993295297329431880,6,0x53a65c8e238915c79a1e5C366Bc133162DBeE34f,0,
0,1,strategy,14290.19783926999470230118,1:0x40b04B3ed9845B8Be200Aa2D9C3eDC2bE0a5f01f,0,14290.19783926999470230118,5,14290.19783926999470230118,0,14290.19783926999470230118,5,0x40b04B3ed9845B8Be200Aa2D9C3eDC2bE0a5f01f,0,
0,1,strategy,325602.88372723209482696644,1:0x04A508664B053E0A08d5386303E649925CBF763c,0,325602.88372723209482696644,44,325602.88372723209482696644,0,325602.88372723209482696644,44,0x04A508664B053E0A08d5386303E649925CBF763c,0,
0,1,strategy,0,1:0xB3E1a513a2fE74EcF397dF9C0E6BCe5B57A961C8,0,0,53,0,0,0,53,0xB3E1a513a2fE74EcF397dF9C0E6BCe5B57A961C8,0,
0,1,strategy,0,1:0xBfdD0b4f6Ab0D24896CAf8C892838C26C8b0F7be,0,0,0,0,0,0,5,0xBfdD0b4f6Ab0D24896CAf8C892838C26C8b0F7be,5,
0,1,strategy,41508.48059728338893606141091,1:0x9d7c11D1268C8FD831f1b92A304aCcb2aBEbfDe1,0,41508.48059728338893606141091,46,41508.48059728338893606141091,0,41508.48059728338893606141091,46,0x9d7c11D1268C8FD831f1b92A304aCcb2aBEbfDe1,0,
0,1,strategy,0,1:0xf9fF7f463A7e6f43d4E65c230D3743355fC954e4,0,0,0,0,0,0,40,0xf9fF7f463A7e6f43d4E65c230D3743355fC954e4,40,
0,1,strategy,0,1:0x2923a58c1831205C854DBEa001809B194FDb3Fa5,0,0,0,0,0,0,178,0x2923a58c1831205C854DBEa001809B194FDb3Fa5,178,
0,1,strategy,811087.78965671905199286901,1:0xb85413f6d07454828eAc7E62df7d847316475178,0,811087.78965671905199286901,46,811087.78965671905199286901,0,811087.78965671905199286901,46,0xb85413f6d07454828eAc7E62df7d847316475178,0,
0,1,strategy,0,1:0xe9Fd1BEfdd412C8966689A64dE74a783AfA6AD57,0,0,0,0,0,0,46,0xe9Fd1BEfdd412C8966689A64dE74a783AfA6AD57,46,
0,1,strategy,0,1:0x24345144c80BC994C12d85fb276bB4c5520579Ea,0,0,0,0,0,0,37,0x24345144c80BC994C12d85fb276bB4c5520579Ea,37,
0,1,strategy,0,1:0xc2fC89E79D4Fd2570dD9B413b851F38076bCd930,0,0,0,0,0,0,32,0xc2fC89E79D4Fd2570dD9B413b851F38076bCd930,32,
0,1,strategy,0,1:0x31CD90D60516ED18750bA49b2C9d1053190F40d9,0,0,0,0,0,0,141,0x31CD90D60516ED18750bA49b2C9d1053190F40d9,141,
0,1,strategy,1288.56877816292512766938,1:0xAE159E657712CC68C8A28B6749eC044a7fEABe21,0,1288.56877816292512766938,5,1288.56877816292512766938,0,1288.56877816292512766938,5,0xAE159E657712CC68C8A28B6749eC044a7fEABe21,0,
0,1,strategy,0,1:0x7aB4DB515bf258A88Bb14f3685769a0f70B8778f,0,0,0,0,0,0,37,0x7aB4DB515bf258A88Bb14f3685769a0f70B8778f,37,
0,1,strategy,505332.0369145318039546560762,1:0xeC088B98e71Ba5FFAf520c2f6A6F0153f1bf494B,0,505332.0369145318039546560762,74,505332.0369145318039546560762,0,505332.0369145318039546560762,74,0xeC088B98e71Ba5FFAf520c2f6A6F0153f1bf494B,0,
0,1,strategy,0,1:0x75be6ABC02a010559Ed5c7b0Eab94abD2B783b65,0,0,0,0,0,0,43,0x75be6ABC02a010559Ed5c7b0Eab94abD2B783b65,43,
0,1,strategy,466625.48184560042582485557,1:0x6598d4366D5A45De4Bf2D2468D877E0b6436Ae76,9790.9222231502800084484,456834.55962245014581640717,59,466625.48184560042582485557,9790.9222231502800084484,456834.55962245014581640717,59,0x6598d4366D5A45De4Bf2D2468D877E0b6436Ae76,0,
0,1,strategy,0,1:0xf8Fb278DeeaF30Ff3F6326d928A61eA8b9397d16,0,0,0,0,0,0,167,0xf8Fb278DeeaF30Ff3F6326d928A61eA8b9397d16,167,
0,1,strategy,0,1:0x3cA0B4d7eedE71061B0bAdb4F0E86E99b0FEa613,0,0,36,0,0,0,36,0x3cA0B4d7eedE71061B0bAdb4F0E86E99b0FEa613,0,
0,1,strategy,256.5008843311800209583589667,1:0xE9ac8D34C546CBfdAD98F9a4546Db5fE08D01bF2,0,256.5008843311800209583589667,1,256.5008843311800209583589667,0,256.5008843311800209583589667,68,0xE9ac8D34C546CBfdAD98F9a4546Db5fE08D01bF2,67,
0,1,strategy,950657.2876947495838496353324,1:0x82292B8035873d7DD8a96767F6b3F885564aa919,0,950657.2876947495838496353324,23,950657.2876947495838496353324,0,950657.2876947495838496353324,23,0x82292B8035873d7DD8a96767F6b3F885564aa919,0,
